1680710400000,92.14000000,92.54000000,91.45000000,92.42000000,31008.64100000,1680713999999,2854562.06098000,7349,9919.40000000,913606.76090000,0
1680714000000,92.40000000,92.69000000,92.19000000,92.22000000,14682.54300000,1680717599999,1357136.30356000,4441,6425.74700000,594163.93439000,0
1680717600000,92.22000000,92.38000000,91.75000000,92.33000000,15638.23000000,1680721199999,1441110.92263000,4177,7111.56300000,655488.84407000,0
1680721200000,92.32000000,92.91000000,92.00000000,92.69000000,15230.24800000,1680724799999,1409712.62666000,4306,6934.20700000,641765.36756000,0
1680724800000,92.70000000,92.87000000,92.24000000,92.40000000,17203.09800000,1680728399999,1593243.59145000,4501,7400.27600000,685529.20854000,0
1680728400000,92.39000000,92.57000000,92.14000000,92.34000000,10528.10200000,1680731999999,972407.56498000,3123,4766.46700000,440277.66488000,0
1680732000000,92.35000000,92.65000000,92.06000000,92.41000000,13284.26100000,1680735599999,1226322.08376000,3248,6083.74300000,561681.73929000,0
1680735600000,92.41000000,92.78000000,92.30000000,92.64000000,11968.11800000,1680739199999,1108465.53246000,2988,3497.39200000,323776.19267000,0
1680739200000,92.63000000,92.65000000,91.91000000,92.13000000,20478.56600000,1680742799999,1889489.40687000,5479,7246.58100000,668712.61655000,0
1680742800000,92.12000000,92.20000000,91.17000000,92.13000000,19676.18400000,1680746399999,1805457.14596000,7127,7768.28000000,713206.51251000,0
1680746400000,92.13000000,92.49000000,92.00000000,92.27000000,11873.57800000,1680749999999,1095621.46094000,3257,6471.99600000,597193.00624000,0
1680750000000,92.27000000,92.51000000,92.15000000,92.48000000,14707.31100000,1680753599999,1358482.61692000,3062,9466.53400000,874533.21678000,0
1680753600000,92.49000000,92.50000000,92.14000000,92.29000000,15165.01800000,1680757199999,1400179.96970000,2721,8207.73600000,757734.28845000,0
1680757200000,92.31000000,92.44000000,91.94000000,92.20000000,8730.07000000,1680760799999,805050.49695000,2634,3949.87100000,364237.90845000,0
1680760800000,92.19000000,92.25000000,91.85000000,91.99000000,16083.53000000,1680764399999,1480252.72085000,3372,7815.27700000,719353.35460000,0
1680764400000,91.98000000,92.06000000,90.89000000,90.97000000,23539.45200000,1680767999999,2152718.97715000,5632,9798.93300000,896647.63822000,0
1680768000000,90.96000000,91.56000000,90.69000000,91.12000000,32922.92500000,1680771599999,3000508.82528000,6527,16071.96200000,1464994.22159000,0
1680771600000,91.12000000,91.47000000,90.70000000,90.75000000,14589.50800000,1680775199999,1330239.29681000,3476,5573.20500000,508312.16736000,0
1680775200000,90.74000000,90.75000000,89.82000000,90.39000000,55072.99500000,1680778799999,4970964.94795000,13278,21794.19500000,1967872.84155000,0
1680778800000,90.38000000,90.93000000,90.28000000,90.87000000,15753.06600000,1680782399999,1428945.44068000,4593,7949.54500000,720995.92022000,0
1680782400000,90.86000000,91.49000000,90.51000000,90.92000000,20961.57100000,1680785999999,1905344.96693000,5935,9573.90100000,870503.27366000,0
1680786000000,90.92000000,91.26000000,90.44000000,91.04000000,18218.20600000,1680789599999,1655727.59662000,5252,8885.25200000,807651.83948000,0
1680789600000,91.06000000,91.29000000,90.78000000,90.93000000,14493.28600000,1680793199999,1319024.49729000,4350,6091.59400000,554399.35944000,0
1680793200000,90.94000000,91.49000000,90.92000000,91.19000000,15775.51200000,1680796799999,1439862.70733000,4440,6191.92000000,565181.44536000,0
1680796800000,91.18000000,91.50000000,91.10000000,91.15000000,10463.73200000,1680800399999,955307.92725000,3533,4706.03100000,429672.34340000,0
1680800400000,91.16000000,91.46000000,91.08000000,91.14000000,10017.79100000,1680803999999,913861.91879000,3206,4210.47900000,384108.92245000,0
1680804000000,91.14000000,91.25000000,90.62000000,90.63000000,9118.70400000,1680807599999,829556.17003000,2957,3696.19700000,336286.12527000,0
1680807600000,90.62000000,91.04000000,90.57000000,90.92000000,8660.64300000,1680811199999,786806.81422000,2550,4144.53700000,376414.05171000,0
1680811200000,90.92000000,91.18000000,90.42000000,90.62000000,9985.04300000,1680814799999,906973.04068000,3509,4627.21200000,420435.05391000,0
1680814800000,90.62000000,91.01000000,90.54000000,90.56000000,7014.12300000,1680818399999,636407.73388000,2647,3186.22300000,289087.92014000,0
1680818400000,90.57000000,90.68000000,90.44000000,90.62000000,5880.06700000,1680821999999,532427.21964000,2283,2016.03800000,182566.26511000,0
1680822000000,90.62000000,90.98000000,90.62000000,90.97000000,6211.47600000,1680825599999,564068.78394000,2346,3137.83600000,284925.86170000,0
1680825600000,90.97000000,91.48000000,90.53000000,91.27000000,15343.10200000,1680829199999,1396382.87291000,3782,7176.43800000,653615.03806000,0
1680829200000,91.27000000,91.41000000,91.01000000,91.03000000,10146.57100000,1680832799999,925450.83394000,2624,4133.84100000,377040.26215000,0
1680832800000,91.01000000,91.25000000,90.59000000,90.74000000,12009.56100000,1680836399999,1091392.13291000,2815,4640.36400000,421703.54995000,0
1680836400000,90.73000000,90.85000000,90.66000000,90.78000000,6310.60900000,1680839999999,572735.29329000,1736,2720.67600000,246934.99493000,0
1680840000000,90.78000000,91.23000000,90.63000000,90.98000000,9128.55000000,1680843599999,830160.24865000,2349,4541.92700000,413145.64728000,0
1680843600000,90.98000000,91.04000000,90.34000000,90.75000000,14876.14500000,1680847199999,1348838.47148000,3834,6799.72600000,616466.84558000,0
1680847200000,90.77000000,90.84000000,90.03000000,90.35000000,22271.09000000,1680850799999,2013166.26190000,4962,8288.19100000,749420.58588000,0
1680850800000,90.34000000,90.48000000,89.03000000,89.63000000,45587.17000000,1680854399999,4091736.31065000,11383,17062.77100000,1531517.18835000,0
1680854400000,89.63000000,90.18000000,89.33000000,89.70000000,25047.50000000,1680857999999,2247611.02035000,5925,13003.18500000,1166507.42314000,0
1680858000000,89.70000000,90.10000000,89.57000000,90.04000000,12163.00300000,1680861599999,1093224.53046000,3430,5683.77400000,510950.48540000,0
1680861600000,90.05000000,90.45000000,90.00000000,90.21000000,11122.98500000,1680865199999,1003326.32069000,3486,5983.54000000,539696.13701000,0
1680865200000,90.22000000,90.25000000,89.65000000,89.92000000,11856.78500000,1680868799999,1067187.17009000,3728,6243.21000000,562065.27169000,0
1680868800000,89.91000000,90.54000000,89.70000000,90.20000000,18917.73100000,1680872399999,1705105.67595000,6147,9961.41700000,897890.94981000,0
1680872400000,90.19000000,90.43000000,90.06000000,90.33000000,6541.00000000,1680875999999,590284.69106000,2935,2655.18600000,239615.86760000,0
1680876000000,90.32000000,90.85000000,90.27000000,90.46000000,10952.98400000,1680879599999,991642.70193000,4389,4468.68700000,404635.04001000,0
1680879600000,90.45000000,90.69000000,90.36000000,90.56000000,8103.36500000,1680883199999,733581.29408000,3170,4275.54900000,387082.45665000,0
1680883200000,90.55000000,90.69000000,90.18000000,90.19000000,10642.48200000,1680886799999,961633.22515000,3133,5340.54900000,482467.38663000,0
1680886800000,90.19000000,90.55000000,90.19000000,90.33000000,7368.02400000,1680890399999,665871.59455000,2805,4680.87200000,423037.16747000,0
1680890400000,90.33000000,90.39000000,90.12000000,90.20000000,8281.73500000,1680893999999,747622.45747000,2271,4740.10300000,427963.32007000,0
1680894000000,90.20000000,90.37000000,90.04000000,90.30000000,5850.65800000,1680897599999,527964.89111000,2369,3526.34100000,318254.60203000,0
1680897600000,90.30000000,90.36000000,89.95000000,89.99000000,8611.74300000,1680901199999,776610.53146000,2581,4621.95100000,417002.34394000,0
1680901200000,89.99000000,90.21000000,89.94000000,89.99000000,5601.94400000,1680904799999,504294.31625000,1927,2010.19400000,181010.18763000,0
1680904800000,90.00000000,90.78000000,89.99000000,90.63000000,8833.76900000,1680908399999,798831.79310000,2814,5468.60700000,494441.15159000,0
1680908400000,90.63000000,90.68000000,90.37000000,90.60000000,5979.90000000,1680911999999,541494.62640000,2267,3266.54200000,295816.04172000,0
1680912000000,90.60000000,90.61000000,90.19000000,90.27000000,6767.07700000,1680915599999,611994.88328000,2024,3244.33800000,293541.83819000,0
1680915600000,90.26000000,90.57000000,90.15000000,90.30000000,4871.32500000,1680919199999,439983.79469000,1958,2315.75700000,209152.67251000,0
1680919200000,90.31000000,90.48000000,90.13000000,90.44000000,6588.36300000,1680922799999,594696.30121000,2071,2531.14100000,228515.96871000,0
1680922800000,90.46000000,90.82000000,90.40000000,90.76000000,10070.55700000,1680926399999,913052.16145000,2598,5849.48900000,530297.88071000,0
1680926400000,90.76000000,90.79000000,90.49000000,90.52000000,5804.71100000,1680929999999,526050.51433000,1614,2449.48100000,221896.25133000,0
1680930000000,90.51000000,91.11000000,90.50000000,91.11000000,11381.45600000,1680933599999,1034061.36899000,3310,6495.08000000,590349.97007000,0
1680933600000,91.10000000,91.44000000,90.94000000,91.11000000,13574.08300000,1680937199999,1237050.80041000,4454,7199.32200000,656173.83220000,0
1680937200000,91.11000000,91.18000000,90.88000000,91.00000000,8696.80000000,1680940799999,791314.10206000,2532,3501.78500000,318611.72626000,0
1680940800000,91.01000000,91.14000000,90.52000000,90.56000000,7187.72300000,1680944399999,653327.58527000,2618,2936.23400000,267074.37368000,0
1680944400000,90.57000000,90.85000000,90.55000000,90.70000000,5716.42200000,1680947999999,518539.74313000,2176,2356.10500000,213706.77114000,0
1680948000000,90.71000000,90.73000000,90.56000000,90.61000000,7215.19200000,1680951599999,653995.12101000,2355,3157.15300000,286172.10506000,0
1680951600000,90.60000000,90.68000000,90.54000000,90.57000000,5570.29800000,1680955199999,504667.28914000,2328,2628.01300000,238102.16815000,0
1680955200000,90.56000000,90.62000000,90.21000000,90.41000000,12249.87500000,1680958799999,1107444.74907000,3655,5398.48800000,487864.28310000,0
1680958800000,90.40000000,90.44000000,90.24000000,90.32000000,9987.33100000,1680962399999,902028.33724000,3148,5459.29000000,492989.64459000,0
1680962400000,90.32000000,90.54000000,90.25000000,90.40000000,6814.65600000,1680965999999,616070.48282000,3068,3868.88400000,349771.66683000,0
1680966000000,90.40000000,90.48000000,90.28000000,90.46000000,5984.10400000,1680969599999,540860.91551000,2540,2885.09800000,260779.12435000,0
1680969600000,90.45000000,90.47000000,90.31000000,90.46000000,4924.70200000,1680973199999,445184.35205000,2102,2563.34700000,231726.10020000,0
1680973200000,90.46000000,90.56000000,89.80000000,89.93000000,14522.41400000,1680976799999,1309791.74123000,3887,5262.21700000,474561.07598000,0
1680976800000,89.93000000,90.13000000,89.24000000,89.56000000,14479.03900000,1680980399999,1300199.23031000,4444,6944.50900000,623638.41108000,0
1680980400000,89.56000000,89.88000000,89.28000000,89.79000000,8225.09500000,1680983999999,736890.27006000,2879,4170.88600000,373693.64386000,0
1680984000000,89.78000000,90.13000000,89.76000000,89.91000000,8459.22200000,1680987599999,761284.92137000,2509,2421.24500000,217827.76973000,0
1680987600000,89.91000000,90.00000000,89.78000000,89.95000000,4935.70200000,1680991199999,443889.60646000,1814,2590.62300000,232995.87056000,0
1680991200000,89.95000000,89.99000000,89.55000000,89.89000000,5693.13000000,1680994799999,511206.39456000,2146,2723.48500000,244582.00192000,0
1680994800000,89.88000000,90.25000000,89.85000000,89.91000000,9373.79100000,1680998399999,843884.96673000,2511,4450.39400000,400849.77042000,0
1680998400000,89.91000000,90.42000000,89.89000000,90.37000000,6192.15200000,1681001999999,558511.27504000,2050,3514.63700000,316969.07069000,0
1681002000000,90.37000000,90.70000000,90.35000000,90.68000000,8314.72200000,1681005599999,752950.82808000,2247,3832.41500000,347065.15714000,0
1681005600000,90.68000000,90.68000000,90.40000000,90.57000000,7695.37800000,1681009199999,696612.00502000,1545,4853.11700000,439297.79992000,0
1681009200000,90.57000000,90.71000000,90.51000000,90.67000000,6073.02100000,1681012799999,550353.59996000,1765,1819.83500000,164909.62651000,0
1681012800000,90.67000000,90.90000000,90.60000000,90.62000000,9303.37200000,1681016399999,844147.71840000,2019,4650.67700000,422035.59419000,0
1681016400000,90.63000000,90.90000000,90.49000000,90.50000000,7235.40300000,1681019999999,655901.06355000,1825,3577.04200000,324260.52379000,0
1681020000000,90.49000000,90.52000000,89.78000000,90.13000000,16915.24200000,1681023599999,1523992.24955000,4193,7534.33900000,678696.43923000,0
1681023600000,90.13000000,90.33000000,89.84000000,90.19000000,7456.59800000,1681027199999,672106.74066000,2357,3706.85600000,334139.74351000,0
